										AB_Fed#2_Retrograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
6A	2	b	309.902604	355.5288	345.455484	45.62619599999999	-1.88048408841007	332.419428	22.813097999999997	-55.629898538506254	
6A	2	b	356.121348	360.269184	360.269184	4.147835999999984	-0.2985335786244123	357.898992	2.073917999999992	-0.2798617175560931	
7A	2	b	0.0	1.777644	1.185096	1.777644	-0.02095289917996812	0.592548	0.888822	-0.03300041616781746	
7A	2	b	2.370192	17.77644	3.555288	15.406248000000001	-0.145588522318151	10.073316	7.703124000000001	-1.7768825121802245	
7A	2	b	18.368988	25.479564	23.70192	7.110575999999998	-0.2473404277479987	21.924276	3.555287999999999	-1.544955572580749	
7A	2	b	26.072112	53.921868	33.775236	27.849756000000003	-0.5897368187191829	39.700716	13.924878000000001	-12.408036725382491	
7A	2	b	54.514416	119.102148	80.586528	64.587732	-0.4891702496236632	86.512008	32.293866	-13.353665576554159	
7A	2	b	119.694696	141.026424	125.620176	21.331728	-0.485621757625335	130.36056	10.665864	-9.06849700657097	
7A	2	b	141.618972	180.72714	171.246372	39.10816799999998	-0.6317192080611864	161.173056	19.55408399999999	-14.58220883679821	
7A	2	b	181.319688	192.5781	186.060072	11.258411999999993	-0.11219117603953155	186.65262	5.629205999999996	-0.9826666391973296	
7A	2	b	193.170648	209.169444	204.42906	15.998795999999999	-0.8449942594198614	200.873772	7.999397999999999	-12.609918413381251	
7A	2	b	209.761992	221.020404	213.31728	11.258412000000021	-1.4247507073396402	215.094924	5.629206000000011	-18.33996010452028	
7A	2	b	221.612952	247.685064	242.352132	26.072112000000004	-1.6152543961719612	234.649008	13.036056000000002	-38.09871269978592	
7A	2	b	248.277612	265.461504	253.017996	17.183891999999986	-1.6921721242603742	256.573284	8.591945999999993	-29.185606590536278	
7A	2	b	266.054052	270.201888	267.239148	4.147835999999984	-0.06581738778027679	267.831696	2.073917999999992	-0.2675278316491354	
7A	2	b	270.794436	279.090108	274.349724	8.295671999999968	-0.1488304656657755	274.942272	4.147835999999984	-1.0435976284794344	
7A	2	b	279.682656	299.23674	294.496356	19.55408399999999	-0.7714164680565214	289.163424	9.777041999999994	-14.530230763930238	
7A	2	b	299.829288	312.865344	303.384576	13.036055999999974	-1.2187839559164408	306.347316	6.518027999999987	-15.716476099612533	
7A	2	b	313.457892	334.197072	321.753564	20.739179999999976	-0.2907077469510462	323.531208	10.369589999999988	-4.645647023638144	
7A	2	b	334.78962	344.862936	341.900196	10.073315999999977	-0.5161925660862106	339.530004	5.0366579999999885	-5.447822961930813	
7A	2	b	345.455484	360.269184	358.49154	14.813699999999983	-2.2492681365049974	352.56606	7.4068499999999915	-43.039796412103215	
