										AB_Fed#6_Cloaca_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
18A	2	b	2.370192	11.258412	7.703124	8.88822	-0.16287146298393473	6.518028	4.44411	-1.3984853749825619	
18A	2	b	11.85096	18.961536	14.221152	7.110575999999998	-0.1569319819170989	15.406248	3.555287999999999	-1.0637571632066272	
18A	2	b	20.73918	27.257208	24.294468	6.5180279999999975	-0.12723480990647662	23.70192	3.2590139999999987	-0.8046425795468832	
18A	2	b	27.849756	42.663456	33.182688	14.813699999999997	-0.26549102326315754	34.960332	7.406849999999999	-4.391450640778576	
18A	2	b	43.256004	50.36658	46.218744	7.110576000000002	-0.28276386766411754	46.811292	3.555288000000001	-1.545968731983745	
18A	2	b	50.959128	58.069704	53.921868	7.110576000000002	-0.2621521029320313	54.514416	3.555288000000001	-2.2826858494581534	
18A	2	b	61.032444	63.402636	61.624992	2.370192000000003	-0.18016630682054746	62.21754	1.1850960000000015	-0.33960048177491897	
18A	2	b	65.772828	69.920664	66.365376	4.147835999999998	-0.2280140584514747	67.550472	2.073917999999999	-0.9298619939199835	
18A	2	b	70.513212	76.438692	74.661048	5.925480000000007	-0.1834520269093387	73.475952	2.9627400000000037	-0.9813893338528743	
18A	2	b	78.216336	82.95672	80.586528	4.740384000000006	-0.1549123858713095	80.586528	2.370192000000003	-0.7012741379136367	
18A	2	b	83.549268	91.252392	86.512008	7.7031240000000025	-0.2088673381797408	87.104556	3.8515620000000013	-1.374320497180178	
18A	2	b	93.030036	97.177872	93.622584	4.147835999999998	-0.07281778409531547	94.80768	2.073917999999999	-0.2773803849924583	
18A	2	b	97.77042	106.066092	103.103352	8.295671999999996	-0.3399841834700039	101.918256	4.147835999999998	-2.449141113074498	
18A	2	b	106.65864	114.361764	110.213928	7.703123999999988	-0.4697798731298457	110.213928	3.851561999999994	-3.2349526044268972	
18A	2	b	116.731956	120.879792	118.5096	4.147835999999998	-0.23626420405635784	118.5096	2.073917999999999	-1.0585929278768886	
18A	2	b	123.249984	126.805272	123.842532	3.5552880000000044	-0.43502162357218577	125.027628	1.7776440000000022	-1.4611676988669298	
18A	4	a	127.39782	129.175464	127.990368	1.7776440000000093	0.009294460605773658	127.990368	0.8888220000000047	0.014709354167466326	
18A	2	b	129.768012	132.730752	130.36056	2.9627399999999966	-0.21810750895960496	130.953108	1.4813699999999983	-0.5529346591169761	
18A	2	b	134.508396	142.804068	135.693492	8.295671999999996	-0.23673471509807964	138.656232	4.147835999999998	-2.0669260658772015	
18A	2	b	145.766808	149.914644	146.359356	4.147836000000012	-0.3513033490711477	147.544452	2.073918000000006	-1.3813498032621805	
18A	2	b	150.507192	155.840124	151.692288	5.332932	-0.4022417865829597	152.877384	2.666466	-1.842118680529234	
18A	2	b	156.432672	161.173056	158.210316	4.740384000000006	-0.19967561509653642	158.802864	2.370192000000003	-0.6305381565584334	
18A	2	b	162.9507	167.691084	163.543248	4.7403839999999775	-0.1620275733081833	165.320892	2.3701919999999888	-0.7393966957554645	
18A	2	b	168.283632	170.061276	168.87618	1.777643999999981	-0.04463993699946389	168.87618	0.8888219999999905	-0.07257612462992613	
18A	2	b	170.653824	173.616564	171.83892	2.962740000000025	-0.17826898330008056	171.83892	1.4813700000000125	-0.40256421182881086	
18A	2	b	177.171852	194.355744	191.985552	17.183891999999986	-0.32688619497618276	185.467524	8.591945999999993	-6.103185873775001	
18A	2	b	197.318484	201.46632	198.50358	4.147835999999984	-0.26348633094505125	199.096128	2.073917999999992	-0.8321654786473323	
18A	4	a	205.021608	209.761992	207.3918	4.740384000000006	0.6024656058828368	207.3918	2.370192000000003	3.5196165087083116	
18A	2	b	210.35454	212.724732	210.947088	2.370192000000003	-0.38172688309621217	211.539636	1.1850960000000015	-1.0714063440574295	
18A	2	b	214.502376	218.650212	216.28002	4.147836000000012	-1.0463509763021133	216.28002	2.073918000000006	-4.798184059796168	
18A	2	b	219.24276	225.16824	221.020404	5.925479999999993	-1.262750477760098	222.2055	2.9627399999999966	-7.327754746541386	
18A	2	b	225.760788	232.278816	228.13098	6.518028000000015	-1.0557092328446434	228.723528	3.2590140000000076	-7.181365842404178	
18A	4	a	232.871364	247.685064	236.426652	14.813700000000011	0.3827214980778213	239.98194	7.406850000000006	5.266927568050621	
18A	2	b	249.462708	252.425448	251.240352	2.9627399999999966	-0.07683370058272976	250.647804	1.4813699999999983	-0.21989478797159845	
18A	2	b	253.017996	254.79564	254.203092	1.777643999999981	-0.060314260560546895	253.610544	0.8888219999999905	-0.0876072780479149	
18A	2	b	256.573284	258.943476	256.573284	2.3701919999999745	-0.06129396948351351	257.75838	1.1850959999999873	-0.14732579509872812	
18A	2	b	259.536024	263.68386	261.313668	4.147835999999984	-0.09160531543146577	261.313668	2.073917999999992	-0.32657587163250135	
18A	2	b	264.276408	266.6466	264.868956	2.3701919999999745	-0.07700637143893596	265.461504	1.1850959999999873	-0.12179250514879403	
18A	2	b	267.239148	269.60934	269.016792	2.3701919999999745	-0.1341805702698049	268.424244	1.1850959999999873	-0.2252884778596118	
18A	2	b	270.201888	271.979532	271.386984	1.7776440000000093	-0.1186256691553047	270.794436	0.8888220000000047	-0.12675520130776974	
18A	2	b	277.312464	283.830492	280.867752	6.518028000000015	-0.20403127241603602	280.275204	3.2590140000000076	-1.2986089516728778	
18A	2	b	284.42304	298.051644	292.718712	13.628603999999996	-0.3466128287906107	290.941068	6.814301999999998	-4.289055636646298	
18A	2	b	299.829288	301.606932	301.014384	1.7776439999999525	-0.11521187575246383	300.421836	0.8888219999999762	-0.13329384073237582	
18A	2	b	303.384576	309.902604	305.16222	6.518028000000015	-0.3443760629037875	306.347316	3.2590140000000076	-1.91643936459259	
18A	2	b	311.680248	317.01318	312.865344	5.332931999999971	-0.18312542490644557	314.05044	2.6664659999999856	-0.7356904256348242	
18A	2	b	318.790824	322.93866	319.383372	4.147836000000041	-0.19381837500524934	320.568468	2.0739180000000204	-0.8567908025811408	
18A	2	b	324.716304	353.751156	348.418224	29.034852	-0.3002616078745466	338.937456	14.517426	-10.406922377535723	
18A	2	b	355.5288	360.269184	357.306444	4.740384000000006	-0.15760834880390773	357.898992	2.370192000000003	-0.45856568833741607	
19A	2	b	2.96274	6.518028	2.96274	3.555288	-0.03955117860088864	4.740384	1.777644	-0.09569850106965849	
19A	2	b	10.073316	14.8137	11.258412	4.740384000000001	-0.1891545653988378	12.443508	2.3701920000000003	-0.7397851191190736	
19A	2	b	15.406248	23.70192	20.73918	8.295672000000001	-0.06298676778201395	19.554084	4.147836000000001	-0.4407986410000666	
