										Kaede_Unfed#9_Cloaca_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
19A	2	b	44.183016	67.263696	54.074736	23.080679999999994	-0.09961806772296455	55.393632	11.540339999999997	-1.9387276766791033	
19A	2	b	69.24204	72.53928	71.220384	3.297240000000002	-0.03817109093741289	70.560936	1.648620000000001	-0.11047457389438997	
19A	2	b	76.495968	78.474312	77.814864	1.9783439999999928	-0.01878822309581496	77.155416	0.9891719999999964	-0.02071906714789895	
19A	2	b	81.771552	84.409344	83.090448	2.6377920000000046	-0.0405816415370599	83.090448	1.3188960000000023	-0.09130719425774458	
19A	2	b	85.068792	89.02548	86.387688	3.9566879999999998	-0.032542099453290785	87.047136	1.9783439999999999	-0.10931809991029229	
19A	2	b	89.684928	105.51168	100.236096	15.826751999999999	-0.055069791029404236	97.598304	7.9133759999999995	-0.7228061119529441	
19A	2	b	106.171128	108.149472	107.490024	1.978344000000007	-0.03418370501246493	106.830576	0.9891720000000035	-0.04148965216270106	
19A	2	b	110.127816	129.911256	116.062848	19.783440000000013	-0.09230550142356542	120.019536	9.891720000000007	-1.69251298578148	
19A	2	b	137.165184	142.440768	141.121872	5.275583999999981	-0.05425482875621057	139.802976	2.6377919999999904	-0.22124836543285342	
19A	2	b	144.419112	147.716352	145.07856	3.297239999999988	-0.04104035523979288	145.738008	1.648619999999994	-0.08420868801007964	
19A	2	b	151.67304	162.883656	158.26752	11.210616000000016	-0.11776288723988282	156.948624	5.605308000000008	-0.8900306740650994	
19A	2	b	163.543104	169.478136	164.202552	5.935032000000007	-0.061555763459103296	166.180896	2.9675160000000034	-0.2828060350843744	
19A	2	b	170.137584	175.413168	172.775376	5.275584000000009	-0.07287149902537005	172.775376	2.6377920000000046	-0.24838398707147658	
19A	2	b	176.072616	189.921024	183.985992	13.848407999999978	-0.07305907397065203	182.667096	6.924203999999989	-0.8441190692822371	
19A	2	b	190.580472	194.53716	192.558816	3.956688000000014	-0.060892609853824275	192.558816	1.978344000000007	-0.24468019098610072	
19A	2	b	195.196608	200.472192	198.493848	5.275584000000009	-0.13006511567372625	197.8344	2.6377920000000046	-0.5859928145711648	
19A	2	b	201.13164	205.088328	203.109984	3.9566879999999855	-0.11990628270622405	203.109984	1.9783439999999928	-0.4257248875143349	
19A	2	b	207.066672	218.936736	215.639496	11.870063999999985	-0.14828907727165186	213.001704	5.9350319999999925	-1.5122557040895668	
19A	2	b	219.596184	230.147352	229.487904	10.551168000000018	-0.07312368844744466	224.871768	5.275584000000009	-0.44502125875993803	
19A	2	b	230.8068	232.785144	231.466248	1.9783439999999928	-0.018729303642975648	231.466248	0.9891719999999964	-0.02745963781866667	
19A	2	b	234.763488	246.633552	243.336312	11.870064000000013	-0.12549451978368564	240.69852	5.935032000000007	-1.2570697196659102	
19A	2	b	247.293	254.546928	249.930792	7.253928000000002	-0.07626817047034562	250.59024	3.626964000000001	-0.4273722773611266	
19A	2	b	255.206376	259.822512	255.865824	4.616136000000012	-0.028461012049313617	257.18472	2.308068000000006	-0.11003486690553377	
19A	2	b	260.48196	272.352024	263.119752	11.870063999999957	-0.07270567736658462	266.416992	5.935031999999978	-0.5838420425526625	
19A	2	b	274.330368	276.96816	274.989816	2.6377919999999904	-0.02457304316661446	275.649264	1.3188959999999952	-0.060324144851594985	
19A	2	b	278.946504	280.924848	278.946504	1.9783439999999928	-0.05000512968208293	279.605952	0.9891719999999964	-0.05526783904459287	
19A	2	b	281.584296	284.881536	283.56264	3.297239999999988	-0.02627725867349895	282.903192	1.648619999999994	-0.05175306653663547	
19A	2	b	285.540984	287.519328	285.540984	1.9783439999999928	-0.033314179063388405	286.200432	0.9891719999999964	-0.052256300094418284	
19A	2	b	290.816568	295.432704	292.135464	4.616135999999983	-0.05662491698438421	292.794912	2.3080679999999916	-0.2568997522518892	
19A	2	b	297.411048	300.04884	298.729944	2.6377919999999904	-0.03374149829336215	298.729944	1.3188959999999952	-0.06205318209584143	
19A	2	b	300.708288	307.302768	302.686632	6.594480000000033	-0.05625722862665672	304.005528	3.2972400000000164	-0.2656854875703283	
19A	2	b	307.962216	319.83228	310.600008	11.870064000000013	-0.051390068084922635	313.897248	5.935032000000007	-0.518119098144608	
19A	2	b	322.470072	325.107864	323.788968	2.6377919999999904	-0.036834495408446966	323.788968	1.3188959999999952	-0.08135326041358781	
19A	2	b	327.086208	329.064552	327.745656	1.9783439999999928	-0.05547450271119869	327.745656	0.9891719999999964	-0.08930707171833085	
19A	2	b	332.361792	336.977928	333.02124	4.61613600000004	-0.0378679153589756	334.340136	2.30806800000002	-0.13586030359199697	
19A	2	b	341.594064	343.572408	342.253512	1.9783439999999928	-0.019305120567686185	342.253512	0.9891719999999964	-0.02944102605251042	
19A	2	b	344.231856	348.847992	346.2102	4.616135999999983	-0.02606816602506523	346.2102	2.3080679999999916	-0.08747026851925299	
19A	2	b	351.485784	355.442472	352.80468	3.9566879999999855	-0.0272415765178593	353.464128	1.9783439999999928	-0.10192220611475933	
19A	2	b	357.420816	359.39916	358.739712	1.9783439999999928	-0.022278631577532515	358.080264	0.9891719999999964	-0.018679571179417653	
19A	2	b	360.058608	363.355848	362.036952	3.297239999999988	-0.04465760246731865	361.377504	1.648619999999994	-0.08142670649413986	
19A	2	b	365.99364	367.971984	365.99364	1.9783439999999928	-0.055407283057808954	366.653088	0.9891719999999964	-0.0625990775833909	
19A	2	b	368.631432	370.609776	369.950328	1.9783439999999928	-0.09666082332340631	369.29088	0.9891719999999964	-0.09467091562483843	
19A	2	b	377.863704	381.820392	380.501496	3.9566880000000424	-0.06435632372899391	379.842048	1.9783440000000212	-0.19481554338772633	
19A	2	b	382.47984	392.37156	386.436528	9.891719999999964	-0.1043918265908701	387.095976	4.945859999999982	-0.6923003242511276	
19A	2	b	395.6688	400.944384	398.96604	5.275584000000038	-0.053068252709990826	398.306592	2.637792000000019	-0.19277209763274072	
19A	4	a	401.603832	403.582176	401.603832	1.9783439999999928	0.003935538226648383	402.26328	0.9891719999999964	0.006475358078336102	
19A	2	b	404.241624	413.473896	410.176656	9.232272000000023	-0.0667480556930915	408.85776	4.616136000000012	-0.4724783580143215	
19A	2	b	415.45224	424.684512	420.068376	9.232271999999966	-0.046370900475777965	420.068376	4.616135999999983	-0.305452536326148	
