										AB_Unfed#1_Anterograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
12A	2	b	69.513408	78.37296	76.328448	8.859552000000008	-0.10669157405970875	73.602432	4.429776000000004	-0.7467362758132818	
12A	2	b	79.054464	82.461984	81.098976	3.407520000000005	-0.08663290302296334	80.417472	1.7037600000000026	-0.24043572247791944	
12A	2	b	84.506496	92.684544	87.232512	8.178048000000004	-0.10283913232426345	88.59552	4.089024000000002	-0.6282107734698827	
12A	4	a	94.729056	99.499584	94.729056	4.770527999999999	0.08629270907919606	96.773568	2.3852639999999994	0.33660344932464237	
12A	4	a	100.181088	121.307712	107.677632	21.126623999999993	0.5981336056818529	110.403648	10.563311999999996	8.878837139977914	
12A	4	a	121.989216	134.256288	122.67072	12.267072000000013	0.2688481464698964	128.122752	6.1335360000000065	2.944134466305746	
12A	4	a	134.937792	137.663808	134.937792	2.726015999999987	0.11127144162096947	136.3008	1.3630079999999936	0.1646102918355199	
12A	4	a	138.345312	166.96848	148.567872	28.623167999999993	0.23150432898907614	152.656896	14.311583999999996	5.095592243462303	
12A	4	a	167.649984	169.694496	167.649984	2.0445119999999974	0.07599065065419364	168.331488	1.0222559999999987	0.11484952135832294	
12A	4	a	170.376	188.095104	181.961568	17.719103999999987	0.2244140784047346	179.235552	8.859551999999994	2.724990422305173	
12A	4	a	188.776608	192.184128	189.458112	3.407519999999977	0.14832878063505017	190.139616	1.7037599999999884	0.4062668121577184	
12A	4	a	194.22864	209.903232	196.954656	15.67459199999999	0.1834687917312019	201.725184	7.837295999999995	1.8707422941821346	
12A	4	a	210.584736	217.399776	212.629248	6.81504000000001	0.1878586837610956	213.992256	3.407520000000005	0.8769816723523383	
12A	4	a	219.444288	246.022944	239.207904	26.578655999999995	0.4490635314970981	232.392864	13.289327999999998	7.440486308845789	
12A	4	a	246.704448	251.474976	247.385952	4.770527999999985	0.12804260450231286	248.74896	2.3852639999999923	0.5659136517772934	
12A	2	b	252.15648	256.927008	253.519488	4.770528000000013	-0.17497509906245012	254.200992	2.3852640000000065	-0.695844515625101	
12A	4	a	257.608512	267.831072	260.334528	10.222559999999987	0.1834585341611743	262.37904	5.111279999999994	1.694578582674309	
12A	4	a	268.512576	272.6016	270.557088	4.089023999999995	0.082453495525181	270.557088	2.0445119999999974	0.2953263940398372	
12A	4	a	273.283104	292.365216	288.276192	19.082111999999995	0.22586330576872227	282.82416	9.541055999999998	3.18423641819863	
12A	4	a	293.04672	314.854848	310.765824	21.80812800000001	0.33436372335214903	303.950784	10.904064000000005	5.857727412682585	
12A	4	a	316.89936	363.241632	354.38208	46.34227199999998	1.0311681208616954	340.070496	23.17113599999999	23.492847455922334	
12A	4	a	363.923136	374.145696	366.649152	10.222559999999987	0.13757297987644979	368.693664	5.111279999999994	0.7481451426883892	
12A	4	a	374.8272	380.279232	378.23472	5.452031999999974	0.09509735018485932	377.553216	2.726015999999987	0.4161104586435944	
12A	4	a	383.005248	406.176384	387.094272	23.17113599999999	0.290963662150566	394.590816	11.585567999999995	6.144682865393278	
12A	4	a	406.857888	416.398944	414.354432	9.54105599999997	0.3059870946264236	411.628416	4.770527999999985	2.4394959835537167	
12A	4	a	418.443456	421.850976	419.12496	3.407519999999977	0.16975389265476615	419.806464	1.7037599999999884	0.5455331429629604	
12A	2	b	423.895488	432.75504	427.984512	8.859552000000008	-0.19174111707998698	427.984512	4.429776000000004	-1.316208233970021	
12A	4	a	433.436544	476.371296	471.600768	42.934751999999946	0.6141018615046541	454.563168	21.467375999999973	13.115471672932035	
12A	4	a	477.0528	489.319872	482.504832	12.267071999999985	0.251992424896438	483.186336	6.133535999999992	2.2964013973286006	
12A	2	b	490.001376	494.0904	490.68288	4.089023999999995	-0.08012641202563842	492.045888	2.0445119999999974	-0.22270091657714497	
12A	4	a	500.223936	507.72048	501.586944	7.4965440000000285	0.06638405070670172	503.631456	3.7482720000000143	0.48544462785421527	
12A	2	b	508.401984	510.446496	509.764992	2.0445119999999974	-0.01638892379898893	509.083488	1.0222559999999987	-0.022996988851607947	
12A	4	a	511.128	552.699744	539.069664	41.571744000000024	1.4522640966612963	531.57312	20.785872000000012	32.3383226007638	
12A	4	a	553.381248	564.966816	553.381248	11.585567999999967	0.13750038926675767	558.83328	5.792783999999983	1.072569112922504	
12A	4	a	565.64832	573.826368	571.781856	8.17804799999999	0.15451488409457337	569.737344	4.089023999999995	1.3701508587985307	
12A	4	a	574.507872	591.545472	584.048928	17.037599999999998	0.46538866222548414	582.68592	8.518799999999999	4.611655120726958	
12A	4	a	593.589984	599.72352	595.634496	6.133536000000049	0.4414140691421107	596.316	3.0667680000000246	2.7061860444895807	
13A	4	a	1.363008	18.400608	10.22256	17.037599999999998	0.05490105651887256	9.541056	8.518799999999999	0.8713548466849571	
13A	4	a	19.082112	23.85264	19.763616	4.770528000000002	0.04017758204124511	21.126624	2.385264000000001	0.17255053820189614	
13A	4	a	25.897152	39.527232	32.030688	13.63008	0.0922088958587548	32.712192	6.81504	1.0064497955210412	
13A	4	a	40.208736	53.838816	46.342272	13.63008	0.630001146592045	47.023776	6.81504	6.324848662738503	
13A	4	a	54.52032	66.105888	62.016864	11.585567999999995	0.05198715162460821	59.972352	5.7927839999999975	0.4653272890413248	
13A	4	a	66.787392	69.513408	68.1504	2.7260160000000013	0.03167944243991405	68.1504	1.3630080000000007	0.07637818232153815	
13A	4	a	70.194912	81.098976	71.55792	10.904063999999991	0.051658684095812424	75.646944	5.4520319999999955	0.4422309785821885	
13A	4	a	81.78048	85.188	83.824992	3.407520000000005	0.03324013381577484	83.143488	1.7037600000000026	0.07731956789312555	
13A	4	a	85.869504	98.81808	94.047552	12.948575999999989	0.056772801343893065	92.00304	6.474287999999994	0.4462546877235827	
13A	4	a	99.499584	116.537184	111.766656	17.037599999999998	0.0625175527209596	107.677632	8.518799999999999	0.7173853892540772	
13A	4	a	117.218688	121.307712	119.2632	4.089023999999995	0.04074400459990679	119.2632	2.0445119999999974	0.1418220036227421	
13A	4	a	124.033728	134.256288	127.441248	10.222560000000016	0.0748108889131327	128.804256	5.111280000000008	0.6279362091304675	
13A	4	a	134.937792	143.797344	141.752832	8.859552000000008	0.04491901081092231	139.026816	4.429776000000004	0.37886937678355026	
13A	4	a	145.841856	149.93088	148.567872	4.089023999999995	0.03888327663942048	147.886368	2.0445119999999974	0.11281491758575402	
13A	4	a	152.656896	154.701408	153.3384	2.0445119999999974	0.02874238507701188	153.3384	1.0222559999999987	0.03559457669136401	
13A	4	a	155.382912	157.427424	156.064416	2.0445119999999974	0.027651579813213756	156.064416	1.0222559999999987	0.04033896093070877	
13A	4	a	158.108928	162.197952	158.790432	4.089023999999995	0.019160369449194636	160.15344	2.0445119999999974	0.06587569343795341	
13A	4	a	166.96848	175.828032	171.739008	8.859552000000008	0.04047647938760246	171.057504	4.429776000000004	0.2867616706099927	
13A	4	a	176.509536	195.591648	181.961568	19.082111999999995	0.09280280770394356	186.050592	9.541055999999998	1.1537721731184913	
13A	4	a	196.273152	205.814208	203.088192	9.541055999999998	0.05525920983756172	201.04368	4.770527999999999	0.4034608832054205	
13A	4	a	206.495712	209.221728	207.85872	2.7260160000000155	0.018397474011280668	207.85872	1.3630080000000078	0.035364692524929575	
13A	4	a	211.26624	218.762784	216.036768	7.496544	0.060294109123042894	214.67376	3.748272	0.35565778293262074	
13A	4	a	219.444288	223.533312	220.807296	4.089023999999995	0.05831566647724529	221.4888	2.0445119999999974	0.13199792132855448	
13A	4	a	224.214816	231.029856	224.214816	6.815039999999982	0.05153640320669606	227.622336	3.407519999999991	0.2657620097421327	
13A	4	a	231.71136	249.430464	240.570912	17.719103999999987	0.11259153092545415	240.570912	8.859551999999994	1.3941006666990106	
