										AB_Unfed#4_Retrograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
3A	2	b	597.42436	599.496352	597.42436	2.071992000000023	-1.452868547612244	598.115024	1.0359960000000115	-1.3789499134225416	
4A	4	a	0.0	3.45332	0.690664	3.45332	0.6945564814489025	1.381328	1.72666	1.515032464665719	
4A	2	b	4.143984	6.215976	5.525312	2.0719920000000007	-0.4541592070612914	4.834648	1.0359960000000004	-0.27890079492839526	
4A	2	b	8.978632	43.511832	21.410584	34.5332	-1.1947058793356717	26.245232	17.2666	-32.026268575651386	
4A	2	b	44.202496	53.871792	48.34648	9.669296000000003	-0.8848185872964933	49.037144	4.834648000000001	-7.691457817274554	
4A	2	b	54.562456	68.375736	60.087768	13.813280000000006	-1.3314127008477499	61.469096	6.906640000000003	-14.00248844109516	
4A	2	b	69.0664	74.591712	71.829056	5.525312	-1.1208730319961155	71.829056	2.762656	-4.173929243570443	
4A	2	b	75.282376	78.045032	76.663704	2.762656000000007	-0.41162059552549124	76.663704	1.3813280000000034	-0.8312641602620339	
4A	2	b	78.735696	82.189016	80.807688	3.453319999999991	-0.5204605975220069	80.117024	1.7266599999999954	-1.1868448984692783	
4A	2	b	82.87968	86.333	84.951672	3.453320000000005	-0.8379202033351163	84.261008	1.7266600000000025	-1.8790328920922335	
4A	2	b	87.023664	98.074288	94.620968	11.050624	-1.0004675492790902	92.548976	5.525312	-6.269520323618574	
4A	2	b	98.764952	111.196904	100.836944	12.43195200000001	-0.7338718156409421	104.980928	6.215976000000005	-7.02258259615906	
4A	2	b	111.887568	115.340888	113.95956	3.453320000000005	-0.4219094539942212	113.268896	1.7266600000000025	-1.0403905170911347	
4A	2	b	117.41288	175.428656	159.543384	58.01577599999999	-8.178533699005989	146.420768	29.007887999999994	-135.766908594462	
4A	2	b	176.11932	194.767248	180.263304	18.647928000000007	-6.4156425228874205	185.097952	9.323964000000004	-73.947832139839	
4A	4	a	196.83924	198.911232	196.83924	2.071992000000023	0.38200850043937606	197.529904	1.0359960000000115	0.5549106499616787	
4A	2	b	199.601896	211.343184	202.364552	11.741287999999997	-8.22702241432577	205.127208	5.870643999999999	-62.11274318157733	
4A	2	b	212.033848	236.897752	223.775136	24.86390399999999	-9.542305786555112	224.4658	12.431951999999995	-121.42712299334988	
4A	2	b	241.041736	258.999	245.876384	17.957264000000038	-9.72426084020237	250.020368	8.978632000000019	-100.4634303898147	
4A	2	b	259.689664	278.337592	264.524312	18.64792799999998	-7.1912621315135965	268.668296	9.32396399999999	-86.34496969857008	
4A	2	b	281.790912	294.913528	284.553568	13.122615999999994	-5.654593924336371	288.006888	6.561307999999997	-50.049681167578235	
4A	2	b	295.604192	312.870792	303.89216	17.266599999999983	-2.05118709985954	303.89216	8.633299999999991	-18.565796394531084	
4A	2	b	313.561456	315.633448	313.561456	2.071991999999966	-0.4663583015603123	314.25212	1.035995999999983	-0.4753164475692966	
