ROI ID,Total Intensity,Time,Frame Id
15A,990088,7.703124,t014_0_1
16A,769891,7.703124,t014_0_1
17A,773396,7.703124,t014_0_1
18A,569467,7.703124,t014_0_1
19A,716774,7.703124,t014_0_1
20A,261590,7.703124,t014_0_1
1A,1129516,8.295672,t015_0_1
2A,1276533,8.295672,t015_0_1
3A,1137331,8.295672,t015_0_1
4A,1199034,8.295672,t015_0_1
5A,947574,8.295672,t015_0_1
6A,883751,8.295672,t015_0_1
7A,880903,8.295672,t015_0_1
8A,550510,8.295672,t015_0_1
9A,985958,8.295672,t015_0_1
10A,936813,8.295672,t015_0_1
11A,846604,8.295672,t015_0_1
12A,889659,8.295672,t015_0_1
13A,1008252,8.295672,t015_0_1
14A,1040660,8.295672,t015_0_1
15A,988608,8.295672,t015_0_1
16A,776583,8.295672,t015_0_1
17A,781773,8.295672,t015_0_1
18A,579793,8.295672,t015_0_1
19A,708720,8.295672,t015_0_1
20A,261359,8.295672,t015_0_1
1A,1145036,8.88822,t016_0_1
2A,1296031,8.88822,t016_0_1
3A,1151686,8.88822,t016_0_1
4A,1210240,8.88822,t016_0_1
5A,936850,8.88822,t016_0_1
6A,789476,8.88822,t016_0_1
7A,892679,8.88822,t016_0_1
8A,558555,8.88822,t016_0_1
9A,984645,8.88822,t016_0_1
10A,929572,8.88822,t016_0_1
11A,854362,8.88822,t016_0_1
12A,898835,8.88822,t016_0_1
13A,998747,8.88822,t016_0_1
14A,1019498,8.88822,t016_0_1
15A,983937,8.88822,t016_0_1
16A,774448,8.88822,t016_0_1
17A,785552,8.88822,t016_0_1
18A,579264,8.88822,t016_0_1
19A,711022,8.88822,t016_0_1
20A,260918,8.88822,t016_0_1
1A,1135918,9.480768,t017_0_1
2A,1298803,9.480768,t017_0_1
3A,1197143,9.480768,t017_0_1
4A,1230568,9.480768,t017_0_1
5A,925215,9.480768,t017_0_1
6A,713003,9.480768,t017_0_1
7A,836815,9.480768,t017_0_1
8A,552727,9.480768,t017_0_1
9A,977484,9.480768,t017_0_1
10A,926671,9.480768,t017_0_1
11A,853053,9.480768,t017_0_1
12A,878934,9.480768,t017_0_1
13A,994351,9.480768,t017_0_1
14A,1026095,9.480768,t017_0_1
15A,984222,9.480768,t017_0_1
16A,773553,9.480768,t017_0_1
17A,781046,9.480768,t017_0_1
18A,583356,9.480768,t017_0_1
19A,702576,9.480768,t017_0_1
20A,260682,9.480768,t017_0_1
1A,1134296,10.073316,t018_0_1
2A,1308089,10.073316,t018_0_1
3A,1224331,10.073316,t018_0_1
4A,1270866,10.073316,t018_0_1
5A,936048,10.073316,t018_0_1
6A,666888,10.073316,t018_0_1
7A,697547,10.073316,t018_0_1
8A,569458,10.073316,t018_0_1
9A,988184,10.073316,t018_0_1
10A,935463,10.073316,t018_0_1
11A,862669,10.073316,t018_0_1
12A,873311,10.073316,t018_0_1
13A,992451,10.073316,t018_0_1
14A,1016925,10.073316,t018_0_1
15A,977656,10.073316,t018_0_1
16A,776771,10.073316,t018_0_1
17A,790627,10.073316,t018_0_1
18A,581774,10.073316,t018_0_1
19A,705786,10.073316,t018_0_1
20A,261888,10.073316,t018_0_1
1A,1140627,10.665864,t019_0_1
2A,1311872,10.665864,t019_0_1
3A,1236566,10.665864,t019_0_1
4A,1290785,10.665864,t019_0_1
5A,925151,10.665864,t019_0_1
6A,642901,10.665864,t019_0_1
7A,619661,10.665864,t019_0_1
8A,575793,10.665864,t019_0_1
9A,993010,10.665864,t019_0_1
10A,941546,10.665864,t019_0_1
11A,871001,10.665864,t019_0_1
12A,855910,10.665864,t019_0_1
13A,992840,10.665864,t019_0_1
14A,1012413,10.665864,t019_0_1
15A,975365,10.665864,t019_0_1
16A,769093,10.665864,t019_0_1
17A,786134,10.665864,t019_0_1
18A,576629,10.665864,t019_0_1
19A,702850,10.665864,t019_0_1
20A,260984,10.665864,t019_0_1
1A,1138079,11.258412,t020_0_1
2A,1307164,11.258412,t020_0_1
3A,1242390,11.258412,t020_0_1
4A,1308344,11.258412,t020_0_1
5A,920665,11.258412,t020_0_1
6A,631077,11.258412,t020_0_1
7A,591955,11.258412,t020_0_1
8A,600789,11.258412,t020_0_1
9A,997630,11.258412,t020_0_1
10A,939575,11.258412,t020_0_1
11A,860785,11.258412,t020_0_1
12A,842773,11.258412,t020_0_1
13A,967549,11.258412,t020_0_1
14A,1022296,11.258412,t020_0_1
15A,966018,11.258412,t020_0_1
16A,767514,11.258412,t020_0_1
17A,780815,11.258412,t020_0_1
18A,573442,11.258412,t020_0_1
19A,684274,11.258412,t020_0_1
20A,261460,11.258412,t020_0_1
1A,1141238,11.85096,t021_0_1
2A,1321281,11.85096,t021_0_1
3A,1254636,11.85096,t021_0_1
4A,1317008,11.85096,t021_0_1
5A,904630,11.85096,t021_0_1
6A,620737,11.85096,t021_0_1
7A,576754,11.85096,t021_0_1
8A,632823,11.85096,t021_0_1
9A,990992,11.85096,t021_0_1
10A,932673,11.85096,t021_0_1
11A,859772,11.85096,t021_0_1
12A,845190,11.85096,t021_0_1
13A,980828,11.85096,t021_0_1
14A,1009490,11.85096,t021_0_1
15A,970173,11.85096,t021_0_1
16A,774867,11.85096,t021_0_1
17A,774083,11.85096,t021_0_1
18A,578958,11.85096,t021_0_1
19A,677955,11.85096,t021_0_1
20A,260878,11.85096,t021_0_1
1A,1145146,12.443508,t022_0_1
2A,1324004,12.443508,t022_0_1
3A,1265743,12.443508,t022_0_1
4A,1322317,12.443508,t022_0_1
5A,913292,12.443508,t022_0_1
6A,626616,12.443508,t022_0_1
7A,565921,12.443508,t022_0_1
8A,671167,12.443508,t022_0_1
9A,1006295,12.443508,t022_0_1
10A,922976,12.443508,t022_0_1
11A,856718,12.443508,t022_0_1
12A,848514,12.443508,t022_0_1
13A,976955,12.443508,t022_0_1
14A,1007237,12.443508,t022_0_1
15A,974125,12.443508,t022_0_1
16A,768937,12.443508,t022_0_1
17A,770113,12.443508,t022_0_1
18A,571831,12.443508,t022_0_1
19A,660281,12.443508,t022_0_1
20A,260316,12.443508,t022_0_1
1A,1141734,13.036056,t023_0_1
2A,1305714,13.036056,t023_0_1
3A,1271885,13.036056,t023_0_1
4A,1339399,13.036056,t023_0_1
5A,900893,13.036056,t023_0_1
6A,623552,13.036056,t023_0_1
7A,557191,13.036056,t023_0_1
8A,703643,13.036056,t023_0_1
9A,1015040,13.036056,t023_0_1
10A,923044,13.036056,t023_0_1
11A,847022,13.036056,t023_0_1
12A,836680,13.036056,t023_0_1
13A,976470,13.036056,t023_0_1
14A,1020566,13.036056,t023_0_1
15A,982744,13.036056,t023_0_1
16A,771295,13.036056,t023_0_1
17A,774461,13.036056,t023_0_1
18A,573975,13.036056,t023_0_1
19A,675125,13.036056,t023_0_1
20A,260768,13.036056,t023_0_1
1A,1141537,13.628604,t024_0_1
2A,1304196,13.628604,t024_0_1
3A,1250936,13.628604,t024_0_1
4A,1346414,13.628604,t024_0_1
5A,914045,13.628604,t024_0_1
6A,624235,13.628604,t024_0_1
7A,558036,13.628604,t024_0_1
8A,700868,13.628604,t024_0_1
9A,1009736,13.628604,t024_0_1
10A,910165,13.628604,t024_0_1
11A,857782,13.628604,t024_0_1
12A,841989,13.628604,t024_0_1
13A,974248,13.628604,t024_0_1
14A,1021662,13.628604,t024_0_1
15A,970047,13.628604,t024_0_1
16A,772525,13.628604,t024_0_1
17A,783866,13.628604,t024_0_1
18A,579939,13.628604,t024_0_1
19A,682382,13.628604,t024_0_1
20A,261384,13.628604,t024_0_1
1A,1142097,14.221152,t025_0_1
2A,1329538,14.221152,t025_0_1
3A,1267783,14.221152,t025_0_1
4A,1359410,14.221152,t025_0_1
5A,918249,14.221152,t025_0_1
6A,627613,14.221152,t025_0_1
7A,563638,14.221152,t025_0_1
8A,703275,14.221152,t025_0_1
