ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
8A,1745577.000000,1042.758065,4095.000000,24.000000,4071.000000,1448.854381,4346.563142,1979704.000000,1182.618877,1713.000000,500.000000,1213.000000,230.975691,692.927074,2.545620,t008_0_1
9A,1001231.000000,598.106930,4095.000000,27.000000,4068.000000,775.489852,2326.469557,2419349.000000,1445.250299,1772.000000,550.000000,1222.000000,173.049641,519.148922,2.545620,t008_0_1
10A,626821.000000,374.445042,1534.000000,30.000000,1504.000000,237.142617,711.427852,2657929.000000,1587.771207,1812.000000,1341.000000,471.000000,64.335772,193.007317,2.545620,t008_0_1
11A,132545.000000,79.178614,324.000000,26.000000,298.000000,46.866811,140.600433,2948631.000000,1761.428315,1806.000000,1707.000000,99.000000,14.648039,43.944118,2.545620,t008_0_1
1A,2648734.000000,1582.278375,4095.000000,28.000000,4067.000000,1662.623847,4987.871541,1942804.000000,1160.575866,1744.000000,302.000000,1442.000000,387.136154,1161.408463,2.909280,t009_0_1
2A,2032197.000000,1213.976703,4095.000000,27.000000,4068.000000,1456.324611,4368.973833,1966727.000000,1174.866786,1742.000000,333.000000,1409.000000,374.753758,1124.261275,2.909280,t009_0_1
3A,1639963.000000,979.667264,4095.000000,28.000000,4067.000000,1292.371221,3877.113664,1739032.000000,1038.848268,1659.000000,317.000000,1342.000000,387.071375,1161.214125,2.909280,t009_0_1
4A,1493197.000000,891.993429,4095.000000,27.000000,4068.000000,1344.341839,4033.025517,1971368.000000,1177.639188,1636.000000,345.000000,1291.000000,366.374095,1099.122284,2.909280,t009_0_1
5A,1562686.000000,933.504182,4095.000000,27.000000,4068.000000,1402.778918,4208.336753,1818690.000000,1086.433692,1604.000000,278.000000,1326.000000,389.456480,1168.369439,2.909280,t009_0_1
6A,2102100.000000,1255.734767,4095.000000,27.000000,4068.000000,1627.562408,4882.687225,1600095.000000,955.851254,1666.000000,260.000000,1406.000000,469.596450,1408.789349,2.909280,t009_0_1
7A,1968465.000000,1175.905018,4095.000000,27.000000,4068.000000,1579.294666,4737.883997,1922256.000000,1148.301075,1641.000000,278.000000,1363.000000,357.194476,1071.583429,2.909280,t009_0_1
8A,1740931.000000,1039.982676,4095.000000,27.000000,4068.000000,1443.499613,4330.498839,2022988.000000,1208.475508,1706.000000,497.000000,1209.000000,247.454184,742.362552,2.909280,t009_0_1
9A,926997.000000,553.761649,4095.000000,29.000000,4066.000000,717.326530,2151.979591,2433504.000000,1453.706093,1789.000000,548.000000,1241.000000,175.842525,527.527574,2.909280,t009_0_1
10A,616280.000000,368.148148,1403.000000,28.000000,1375.000000,230.880442,692.641326,2656294.000000,1586.794504,1788.000000,1315.000000,473.000000,65.809595,197.428785,2.909280,t009_0_1
11A,131784.000000,78.724014,477.000000,26.000000,451.000000,47.573514,142.720542,2946240.000000,1760.000000,1803.000000,1703.000000,100.000000,16.177924,48.533771,2.909280,t009_0_1
1A,2632547.000000,1572.608722,4095.000000,27.000000,4068.000000,1654.989997,4964.969992,1939889.000000,1158.834528,1745.000000,301.000000,1444.000000,381.699921,1145.099764,3.272940,t010_0_1
2A,2027989.000000,1211.462963,4095.000000,27.000000,4068.000000,1455.391533,4366.174599,1954010.000000,1167.270012,1745.000000,336.000000,1409.000000,363.512704,1090.538113,3.272940,t010_0_1
3A,1644319.000000,982.269415,4095.000000,28.000000,4067.000000,1293.421612,3880.264835,1748344.000000,1044.410992,1660.000000,327.000000,1333.000000,389.796227,1169.388681,3.272940,t010_0_1
4A,1493334.000000,892.075269,4095.000000,28.000000,4067.000000,1345.193087,4035.579260,1919166.000000,1146.455197,1641.000000,338.000000,1303.000000,366.837613,1100.512840,3.272940,t010_0_1
5A,1559617.000000,931.670848,4095.000000,26.000000,4069.000000,1398.172698,4194.518093,1835318.000000,1096.366786,1607.000000,286.000000,1321.000000,383.561528,1150.684585,3.272940,t010_0_1
6A,2100923.000000,1255.031661,4095.000000,26.000000,4069.000000,1623.263128,4869.789385,1597486.000000,954.292712,1668.000000,261.000000,1407.000000,472.257552,1416.772655,3.272940,t010_0_1
7A,2008026.000000,1199.537634,4095.000000,27.000000,4068.000000,1607.164185,4821.492554,1887133.000000,1127.319594,1680.000000,287.000000,1393.000000,351.471408,1054.414224,3.272940,t010_0_1
8A,1754975.000000,1048.372162,4095.000000,26.000000,4069.000000,1444.389611,4333.168834,2058747.000000,1229.836918,1706.000000,499.000000,1207.000000,245.312660,735.937981,3.272940,t010_0_1
9A,877782.000000,524.362007,4095.000000,27.000000,4068.000000,661.607569,1984.822706,2419893.000000,1445.575269,1792.000000,594.000000,1198.000000,175.476220,526.428660,3.272940,t010_0_1
10A,620732.000000,370.807646,1326.000000,29.000000,1297.000000,225.470277,676.410832,2656255.000000,1586.771207,1786.000000,1347.000000,439.000000,62.682753,188.048258,3.272940,t010_0_1
11A,128626.000000,76.837515,365.000000,26.000000,339.000000,45.552888,136.658664,2945174.000000,1759.363202,1803.000000,1707.000000,96.000000,14.871235,44.613705,3.272940,t010_0_1
1A,2650589.000000,1583.386499,4095.000000,27.000000,4068.000000,1664.219396,4992.658189,1931070.000000,1153.566308,1750.000000,303.000000,1447.000000,389.166779,1167.500338,3.636600,t011_0_1
2A,2039393.000000,1218.275388,4095.000000,27.000000,4068.000000,1456.354081,4369.062244,1957786.000000,1169.525687,1739.000000,335.000000,1404.000000,364.907461,1094.722382,3.636600,t011_0_1
3A,1639819.000000,979.581243,4095.000000,28.000000,4067.000000,1293.559943,3880.679830,1743482.000000,1041.506571,1648.000000,312.000000,1336.000000,387.566254,1162.698762,3.636600,t011_0_1
4A,1485934.000000,887.654719,4095.000000,25.000000,4070.000000,1332.388165,3997.164494,1922738.000000,1148.589008,1633.000000,352.000000,1281.000000,338.228883,1014.686649,3.636600,t011_0_1
5A,1571498.000000,938.768220,4095.000000,27.000000,4068.000000,1408.699125,4226.097375,1839418.000000,1098.816010,1605.000000,286.000000,1319.000000,385.785282,1157.355847,3.636600,t011_0_1
6A,2123367.000000,1268.439068,4095.000000,27.000000,4068.000000,1638.652116,4915.956348,1547546.000000,924.459976,1643.000000,254.000000,1389.000000,456.104273,1368.312818,3.636600,t011_0_1
7A,2012629.000000,1202.287336,4095.000000,27.000000,4068.000000,1599.092112,4797.276335,1941487.000000,1159.789128,1691.000000,278.000000,1413.000000,376.731825,1130.195474,3.636600,t011_0_1
8A,1758743.000000,1050.623059,4095.000000,27.000000,4068.000000,1439.014638,4317.043915,2024439.000000,1209.342294,1710.000000,501.000000,1209.000000,253.620846,760.862537,3.636600,t011_0_1
9A,839406.000000,501.437276,4095.000000,27.000000,4068.000000,623.847532,1871.542596,2450371.000000,1463.781959,1789.000000,585.000000,1204.000000,179.724696,539.174087,3.636600,t011_0_1
10A,637590.000000,380.878136,1754.000000,30.000000,1724.000000,242.855466,728.566397,2659470.000000,1588.691756,1792.000000,1369.000000,423.000000,61.199094,183.597282,3.636600,t011_0_1
11A,131934.000000,78.813620,382.000000,26.000000,356.000000,46.391585,139.174754,2948145.000000,1761.137993,1808.000000,1714.000000,94.000000,14.681019,44.043058,3.636600,t011_0_1
1A,2644205.000000,1579.572879,4095.000000,27.000000,4068.000000,1663.748470,4991.245410,1909687.000000,1140.792712,1749.000000,302.000000,1447.000000,391.507244,1174.521731,4.000260,t012_0_1
2A,2027892.000000,1211.405018,4095.000000,28.000000,4067.000000,1456.019127,4368.057380,1895717.000000,1132.447431,1732.000000,336.000000,1396.000000,365.244302,1095.732906,4.000260,t012_0_1
3A,1653939.000000,988.016129,4095.000000,27.000000,4068.000000,1292.011553,3876.034658,1760193.000000,1051.489247,1663.000000,324.000000,1339.000000,392.867425,1178.602276,4.000260,t012_0_1
4A,1508989.000000,901.427121,4095.000000,27.000000,4068.000000,1347.607845,4042.823534,1905151.000000,1138.083035,1607.000000,344.000000,1263.000000,354.689244,1064.067731,4.000260,t012_0_1
5A,1572177.000000,939.173835,4095.000000,26.000000,4069.000000,1406.948128,4220.844383,1856987.000000,1109.311231,1620.000000,295.000000,1325.000000,378.131084,1134.393251,4.000260,t012_0_1
6A,2120835.000000,1266.926523,4095.000000,27.000000,4068.000000,1633.846631,4901.539894,1604013.000000,958.191756,1668.000000,253.000000,1415.000000,473.563247,1420.689741,4.000260,t012_0_1
7A,1989579.000000,1188.517921,4095.000000,27.000000,4068.000000,1586.680775,4760.042324,1911435.000000,1141.836918,1625.000000,280.000000,1345.000000,338.927409,1016.782228,4.000260,t012_0_1
8A,1744378.000000,1042.041816,4095.000000,26.000000,4069.000000,1441.389105,4324.167314,2014709.000000,1203.529869,1697.000000,486.000000,1211.000000,238.835798,716.507393,4.000260,t012_0_1
9A,815147.000000,486.945639,4095.000000,28.000000,4067.000000,589.982213,1769.946640,2447915.000000,1462.314815,1784.000000,537.000000,1247.000000,175.502122,526.506365,4.000260,t012_0_1
10A,633038.000000,378.158901,1510.000000,29.000000,1481.000000,238.090888,714.272665,2650903.000000,1583.574074,1824.000000,1372.000000,452.000000,61.581251,184.743753,4.000260,t012_0_1
11A,130122.000000,77.731183,327.000000,26.000000,301.000000,45.924975,137.774926,2945622.000000,1759.630824,1808.000000,1706.000000,102.000000,14.882452,44.647355,4.000260,t012_0_1
1A,2626082.000000,1568.746714,4095.000000,28.000000,4067.000000,1660.132809,4980.398428,1935376.000000,1156.138590,1758.000000,295.000000,1463.000000,387.131942,1161.395827,4.363920,t013_0_1
2A,2032241.000000,1214.002987,4095.000000,27.000000,4068.000000,1458.394424,4375.183273,1902897.000000,1136.736559,1737.000000,333.000000,1404.000000,357.629160,1072.887479,4.363920,t013_0_1
3A,1644755.000000,982.529869,4095.000000,29.000000,4066.000000,1298.970783,3896.912349,1744103.000000,1041.877539,1653.000000,325.000000,1328.000000,387.924055,1163.772166,4.363920,t013_0_1
4A,1495463.000000,893.347073,4095.000000,26.000000,4069.000000,1345.643363,4036.930089,1924238.000000,1149.485066,1632.000000,384.000000,1248.000000,345.058842,1035.176527,4.363920,t013_0_1
5A,1549515.000000,925.636201,4095.000000,27.000000,4068.000000,1394.853992,4184.561976,1816573.000000,1085.169056,1614.000000,305.000000,1309.000000,375.155000,1125.465001,4.363920,t013_0_1
6A,2103142.000000,1256.357228,4095.000000,26.000000,4069.000000,1628.350762,4885.052286,1572728.000000,939.502987,1639.000000,257.000000,1382.000000,457.558370,1372.675111,4.363920,t013_0_1
7A,1986299.000000,1186.558542,4095.000000,27.000000,4068.000000,1578.024233,4734.072699,1924893.000000,1149.876344,1655.000000,279.000000,1376.000000,349.080288,1047.240864,4.363920,t013_0_1
8A,1731413.000000,1034.296894,4095.000000,27.000000,4068.000000,1435.052825,4305.158476,2052491.000000,1226.099761,1711.000000,483.000000,1228.000000,248.660313,745.980939,4.363920,t013_0_1
9A,809626.000000,483.647551,4095.000000,28.000000,4067.000000,582.826543,1748.479628,2433492.000000,1453.698925,1791.000000,559.000000,1232.000000,184.889851,554.669553,4.363920,t013_0_1
10A,630553.000000,376.674432,1332.000000,27.000000,1305.000000,238.021283,714.063849,2653458.000000,1585.100358,1829.000000,1339.000000,490.000000,61.771340,185.314019,4.363920,t013_0_1
