ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
6A,2403633.000000,1435.862007,4095.000000,29.000000,4066.000000,1179.421572,3538.264717,2415202.000000,1442.772999,2416.000000,303.000000,2113.000000,610.403002,1831.209007,4.183608,t007_0_1
7A,2207694.000000,1318.813620,4095.000000,29.000000,4066.000000,1238.948340,3716.845020,2986563.000000,1784.087814,2437.000000,214.000000,2223.000000,595.847327,1787.541981,4.183608,t007_0_1
8A,1746918.000000,1043.559140,4095.000000,30.000000,4065.000000,981.380551,2944.141652,2872206.000000,1715.774194,2436.000000,213.000000,2223.000000,734.573739,2203.721216,4.183608,t007_0_1
9A,1747422.000000,1043.860215,4095.000000,26.000000,4069.000000,1000.693218,3002.079653,3003487.000000,1794.197730,2438.000000,233.000000,2205.000000,628.340370,1885.021111,4.183608,t007_0_1
10A,1996441.000000,1192.617085,4095.000000,65.000000,4030.000000,1025.383921,3076.151764,2944439.000000,1758.924134,2446.000000,220.000000,2226.000000,689.457615,2068.372844,4.183608,t007_0_1
11A,2568854.000000,1534.560335,4095.000000,29.000000,4066.000000,1444.418903,4333.256708,2843131.000000,1698.405615,2465.000000,232.000000,2233.000000,659.601207,1978.803621,4.183608,t007_0_1
12A,2935424.000000,1753.538829,4095.000000,28.000000,4067.000000,1528.219575,4584.658726,2749011.000000,1642.181004,2469.000000,225.000000,2244.000000,724.544028,2173.632085,4.183608,t007_0_1
13A,2729985.000000,1630.815412,4095.000000,31.000000,4064.000000,1449.312509,4347.937527,2718345.000000,1623.862007,2469.000000,238.000000,2231.000000,741.908778,2225.726334,4.183608,t007_0_1
14A,1863674.000000,1113.305854,4095.000000,28.000000,4067.000000,1168.134102,3504.402306,2911333.000000,1739.147551,2495.000000,242.000000,2253.000000,725.004343,2175.013030,4.183608,t007_0_1
15A,1309475.000000,782.243130,3772.000000,29.000000,3743.000000,756.664001,2269.992004,3134388.000000,1872.394265,2500.000000,292.000000,2208.000000,620.577076,1861.731229,4.183608,t007_0_1
16A,702819.000000,419.844086,1816.000000,28.000000,1788.000000,332.065008,996.195025,3235780.000000,1932.962963,2515.000000,295.000000,2220.000000,634.343503,1903.030509,4.183608,t007_0_1
17A,574394.000000,343.126643,1592.000000,28.000000,1564.000000,280.265181,840.795544,3395235.000000,2028.216846,2519.000000,289.000000,2230.000000,588.498414,1765.495243,4.183608,t007_0_1
18A,565929.000000,338.069892,1481.000000,27.000000,1454.000000,290.091666,870.274999,3639986.000000,2174.424134,2519.000000,351.000000,2168.000000,489.515770,1468.547309,4.183608,t007_0_1
19A,495635.000000,296.078256,1289.000000,27.000000,1262.000000,239.210995,717.632985,3848771.000000,2299.146356,2535.000000,1395.000000,1140.000000,160.400472,481.201415,4.183608,t007_0_1
20A,61158.000000,36.534050,158.000000,25.000000,133.000000,16.092151,48.276453,4079462.000000,2436.954600,2469.000000,2404.000000,65.000000,9.832849,29.498546,4.183608,t007_0_1
1A,2139840.000000,1278.279570,4095.000000,28.000000,4067.000000,940.008831,2820.026494,2689434.000000,1606.591398,1930.000000,906.000000,1024.000000,230.830401,692.491204,4.880876,t008_0_1
2A,1670531.000000,997.927718,3888.000000,25.000000,3863.000000,770.295046,2310.885138,2638540.000000,1576.188769,2261.000000,588.000000,1673.000000,392.498540,1177.495621,4.880876,t008_0_1
