ROI ID,Total Intensity,Time,Frame Id
8A,1033614,13.628604,t024_0_1
9A,1153241,13.628604,t024_0_1
10A,1159666,13.628604,t024_0_1
11A,1235219,13.628604,t024_0_1
12A,1222091,13.628604,t024_0_1
13A,1126739,13.628604,t024_0_1
14A,850866,13.628604,t024_0_1
15A,580734,13.628604,t024_0_1
16A,629284,13.628604,t024_0_1
17A,363273,13.628604,t024_0_1
18A,319015,13.628604,t024_0_1
19A,338415,13.628604,t024_0_1
20A,378630,13.628604,t024_0_1
1A,4100479,14.221152,t025_0_1
2A,4090268,14.221152,t025_0_1
3A,3263284,14.221152,t025_0_1
4A,2445156,14.221152,t025_0_1
5A,1177805,14.221152,t025_0_1
6A,758035,14.221152,t025_0_1
7A,818163,14.221152,t025_0_1
8A,1072215,14.221152,t025_0_1
9A,1178077,14.221152,t025_0_1
10A,1170795,14.221152,t025_0_1
11A,1252169,14.221152,t025_0_1
12A,1233689,14.221152,t025_0_1
13A,1139215,14.221152,t025_0_1
14A,854508,14.221152,t025_0_1
15A,582679,14.221152,t025_0_1
16A,629776,14.221152,t025_0_1
17A,367766,14.221152,t025_0_1
18A,320896,14.221152,t025_0_1
19A,341101,14.221152,t025_0_1
20A,374548,14.221152,t025_0_1
1A,4198890,14.8137,t026_0_1
2A,4199021,14.8137,t026_0_1
3A,3240176,14.8137,t026_0_1
4A,2463167,14.8137,t026_0_1
5A,1093954,14.8137,t026_0_1
6A,762599,14.8137,t026_0_1
7A,812201,14.8137,t026_0_1
8A,1061577,14.8137,t026_0_1
9A,1188957,14.8137,t026_0_1
10A,1165532,14.8137,t026_0_1
11A,1241110,14.8137,t026_0_1
12A,1222673,14.8137,t026_0_1
13A,1137199,14.8137,t026_0_1
14A,867997,14.8137,t026_0_1
15A,580148,14.8137,t026_0_1
16A,625703,14.8137,t026_0_1
17A,368095,14.8137,t026_0_1
18A,318265,14.8137,t026_0_1
19A,333640,14.8137,t026_0_1
20A,379139,14.8137,t026_0_1
1A,4317913,15.406248,t027_0_1
2A,4177073,15.406248,t027_0_1
3A,3236168,15.406248,t027_0_1
4A,2469710,15.406248,t027_0_1
5A,1044752,15.406248,t027_0_1
6A,771650,15.406248,t027_0_1
7A,813567,15.406248,t027_0_1
8A,1032867,15.406248,t027_0_1
9A,1249301,15.406248,t027_0_1
10A,1143298,15.406248,t027_0_1
11A,1230545,15.406248,t027_0_1
12A,1237682,15.406248,t027_0_1
13A,1132582,15.406248,t027_0_1
14A,868684,15.406248,t027_0_1
15A,584103,15.406248,t027_0_1
16A,625093,15.406248,t027_0_1
17A,365705,15.406248,t027_0_1
18A,318286,15.406248,t027_0_1
19A,338700,15.406248,t027_0_1
20A,376008,15.406248,t027_0_1
1A,4442361,15.998796,t028_0_1
