ROI ID,Total Intensity,Time,Frame Id
16A,565730,18.961536,t033_0_1
17A,558730,18.961536,t033_0_1
18A,564499,18.961536,t033_0_1
19A,503364,18.961536,t033_0_1
20A,263606,18.961536,t033_0_1
1A,867683,19.554084,t034_0_1
2A,1056612,19.554084,t034_0_1
3A,1541773,19.554084,t034_0_1
4A,1945507,19.554084,t034_0_1
5A,1499669,19.554084,t034_0_1
6A,1257920,19.554084,t034_0_1
7A,1123473,19.554084,t034_0_1
8A,1253862,19.554084,t034_0_1
9A,1010163,19.554084,t034_0_1
10A,1002389,19.554084,t034_0_1
11A,962428,19.554084,t034_0_1
12A,918609,19.554084,t034_0_1
13A,976431,19.554084,t034_0_1
14A,960868,19.554084,t034_0_1
15A,746098,19.554084,t034_0_1
16A,572367,19.554084,t034_0_1
17A,558757,19.554084,t034_0_1
18A,560316,19.554084,t034_0_1
19A,503641,19.554084,t034_0_1
20A,264166,19.554084,t034_0_1
1A,866179,20.146632,t035_0_1
2A,1054941,20.146632,t035_0_1
3A,1529500,20.146632,t035_0_1
4A,2041180,20.146632,t035_0_1
5A,1543290,20.146632,t035_0_1
6A,1239005,20.146632,t035_0_1
7A,1122907,20.146632,t035_0_1
8A,1262633,20.146632,t035_0_1
9A,1002779,20.146632,t035_0_1
10A,1001598,20.146632,t035_0_1
11A,968694,20.146632,t035_0_1
12A,915218,20.146632,t035_0_1
13A,969292,20.146632,t035_0_1
14A,955284,20.146632,t035_0_1
15A,744287,20.146632,t035_0_1
16A,561391,20.146632,t035_0_1
17A,564418,20.146632,t035_0_1
18A,557061,20.146632,t035_0_1
19A,500472,20.146632,t035_0_1
20A,263436,20.146632,t035_0_1
1A,877242,20.73918,t036_0_1
2A,1059014,20.73918,t036_0_1
3A,1531305,20.73918,t036_0_1
4A,2129580,20.73918,t036_0_1
5A,1572581,20.73918,t036_0_1
6A,1201215,20.73918,t036_0_1
7A,1117740,20.73918,t036_0_1
8A,1254411,20.73918,t036_0_1
9A,1009896,20.73918,t036_0_1
10A,1013673,20.73918,t036_0_1
11A,962703,20.73918,t036_0_1
12A,922492,20.73918,t036_0_1
13A,965711,20.73918,t036_0_1
14A,959978,20.73918,t036_0_1
15A,739818,20.73918,t036_0_1
16A,567750,20.73918,t036_0_1
17A,565429,20.73918,t036_0_1
18A,557238,20.73918,t036_0_1
19A,499784,20.73918,t036_0_1
20A,265094,20.73918,t036_0_1
1A,878015,21.331728,t037_0_1
2A,1070663,21.331728,t037_0_1
3A,1540453,21.331728,t037_0_1
4A,2187440,21.331728,t037_0_1
5A,1605507,21.331728,t037_0_1
6A,1179429,21.331728,t037_0_1
7A,1127943,21.331728,t037_0_1
8A,1252170,21.331728,t037_0_1
9A,1010941,21.331728,t037_0_1
10A,1010439,21.331728,t037_0_1
11A,966607,21.331728,t037_0_1
12A,919014,21.331728,t037_0_1
13A,959944,21.331728,t037_0_1
14A,948090,21.331728,t037_0_1
15A,741883,21.331728,t037_0_1
16A,564994,21.331728,t037_0_1
17A,570189,21.331728,t037_0_1
18A,556649,21.331728,t037_0_1
19A,493754,21.331728,t037_0_1
20A,264008,21.331728,t037_0_1
1A,865801,21.924276,t038_0_1
2A,1057064,21.924276,t038_0_1
3A,1540367,21.924276,t038_0_1
4A,2204077,21.924276,t038_0_1
5A,1635672,21.924276,t038_0_1
6A,1158352,21.924276,t038_0_1
7A,1104651,21.924276,t038_0_1
8A,1260794,21.924276,t038_0_1
9A,1016846,21.924276,t038_0_1
10A,1010347,21.924276,t038_0_1
11A,973190,21.924276,t038_0_1
12A,930663,21.924276,t038_0_1
13A,962565,21.924276,t038_0_1
14A,949984,21.924276,t038_0_1
15A,737791,21.924276,t038_0_1
16A,559712,21.924276,t038_0_1
17A,567674,21.924276,t038_0_1
