ROI ID,Total Intensity,Time,Frame Id
10A,1188795,19.4742,t032_0_1
11A,1615948,19.4742,t032_0_1
12A,1951141,19.4742,t032_0_1
13A,1982375,19.4742,t032_0_1
14A,1901409,19.4742,t032_0_1
15A,1746300,19.4742,t032_0_1
16A,1947702,19.4742,t032_0_1
17A,1829618,19.4742,t032_0_1
18A,1817406,19.4742,t032_0_1
19A,876113,19.4742,t032_0_1
20A,141033,19.4742,t032_0_1
1A,321188,20.1024,t033_0_1
2A,447396,20.1024,t033_0_1
3A,785658,20.1024,t033_0_1
4A,1568915,20.1024,t033_0_1
5A,2010030,20.1024,t033_0_1
6A,2368925,20.1024,t033_0_1
7A,1489416,20.1024,t033_0_1
8A,1298990,20.1024,t033_0_1
9A,1251020,20.1024,t033_0_1
10A,1170518,20.1024,t033_0_1
11A,1613559,20.1024,t033_0_1
12A,1957522,20.1024,t033_0_1
13A,1977150,20.1024,t033_0_1
14A,1899947,20.1024,t033_0_1
15A,1745180,20.1024,t033_0_1
16A,1946239,20.1024,t033_0_1
17A,1823966,20.1024,t033_0_1
18A,1817349,20.1024,t033_0_1
19A,910217,20.1024,t033_0_1
20A,142376,20.1024,t033_0_1
1A,315706,20.7306,t034_0_1
2A,434312,20.7306,t034_0_1
3A,809635,20.7306,t034_0_1
4A,1612290,20.7306,t034_0_1
5A,2036624,20.7306,t034_0_1
6A,2428121,20.7306,t034_0_1
7A,1430861,20.7306,t034_0_1
8A,1280450,20.7306,t034_0_1
9A,1262181,20.7306,t034_0_1
10A,1162812,20.7306,t034_0_1
11A,1604423,20.7306,t034_0_1
12A,1950032,20.7306,t034_0_1
13A,1971806,20.7306,t034_0_1
14A,1894715,20.7306,t034_0_1
15A,1733577,20.7306,t034_0_1
16A,1948659,20.7306,t034_0_1
17A,1816905,20.7306,t034_0_1
18A,1796509,20.7306,t034_0_1
19A,920665,20.7306,t034_0_1
20A,140711,20.7306,t034_0_1
1A,313340,21.3588,t035_0_1
2A,434413,21.3588,t035_0_1
3A,825410,21.3588,t035_0_1
4A,1649221,21.3588,t035_0_1
5A,2070336,21.3588,t035_0_1
6A,2449347,21.3588,t035_0_1
7A,1420612,21.3588,t035_0_1
8A,1300018,21.3588,t035_0_1
9A,1263516,21.3588,t035_0_1
10A,1154851,21.3588,t035_0_1
11A,1600194,21.3588,t035_0_1
12A,1958863,21.3588,t035_0_1
13A,1963773,21.3588,t035_0_1
14A,1892184,21.3588,t035_0_1
15A,1743931,21.3588,t035_0_1
16A,1944790,21.3588,t035_0_1
17A,1825933,21.3588,t035_0_1
18A,1804901,21.3588,t035_0_1
19A,927093,21.3588,t035_0_1
20A,140545,21.3588,t035_0_1
1A,309136,21.987,t036_0_1
2A,443506,21.987,t036_0_1
3A,843681,21.987,t036_0_1
4A,1677868,21.987,t036_0_1
5A,2097400,21.987,t036_0_1
6A,2436434,21.987,t036_0_1
7A,1409301,21.987,t036_0_1
8A,1314683,21.987,t036_0_1
9A,1275062,21.987,t036_0_1
10A,1165400,21.987,t036_0_1
11A,1612503,21.987,t036_0_1
12A,1966905,21.987,t036_0_1
13A,1977398,21.987,t036_0_1
14A,1899773,21.987,t036_0_1
15A,1750499,21.987,t036_0_1
16A,1948390,21.987,t036_0_1
17A,1835750,21.987,t036_0_1
18A,1815075,21.987,t036_0_1
19A,913035,21.987,t036_0_1
20A,140118,21.987,t036_0_1
1A,311208,22.6152,t037_0_1
2A,455171,22.6152,t037_0_1
3A,855680,22.6152,t037_0_1
4A,1680544,22.6152,t037_0_1
5A,2105457,22.6152,t037_0_1
6A,2396381,22.6152,t037_0_1
7A,1355292,22.6152,t037_0_1
8A,1331773,22.6152,t037_0_1
9A,1281469,22.6152,t037_0_1
10A,1165458,22.6152,t037_0_1
11A,1621058,22.6152,t037_0_1
12A,1970283,22.6152,t037_0_1
13A,1980656,22.6152,t037_0_1
14A,1902966,22.6152,t037_0_1
15A,1747250,22.6152,t037_0_1
16A,1946034,22.6152,t037_0_1
17A,1825169,22.6152,t037_0_1
18A,1804692,22.6152,t037_0_1
19A,865920,22.6152,t037_0_1
20A,140107,22.6152,t037_0_1
1A,311796,23.2434,t038_0_1
2A,459297,23.2434,t038_0_1
3A,856302,23.2434,t038_0_1
4A,1688780,23.2434,t038_0_1
5A,2103295,23.2434,t038_0_1
6A,2373431,23.2434,t038_0_1
7A,1312093,23.2434,t038_0_1
8A,1350534,23.2434,t038_0_1
9A,1287660,23.2434,t038_0_1
10A,1171341,23.2434,t038_0_1
11A,1623919,23.2434,t038_0_1
